Date,GT_SearchIndex
"Oct 21, 2011",42
"Oct 22, 2011",0
"Oct 23, 2011",0
"Oct 24, 2011",38
"Oct 25, 2011",0
"Oct 26, 2011",0
"Oct 27, 2011",0
"Oct 28, 2011",0
"Oct 29, 2011",0
"Oct 30, 2011",100
"Oct 31, 2011",40
"Nov 1, 2011",40
"Nov 2, 2011",0
"Nov 3, 2011",58
"Nov 4, 2011",40
"Nov 5, 2011",0
"Nov 6, 2011",47
"Nov 7, 2011",0
"Nov 8, 2011",0
"Nov 9, 2011",0
"Nov 10, 2011",0
"Nov 11, 2011",0
"Nov 12, 2011",48
"Nov 13, 2011",47
"Nov 14, 2011",38
"Nov 15, 2011",0
"Nov 16, 2011",38
"Nov 17, 2011",0
"Nov 18, 2011",0
"Nov 19, 2011",0
"Nov 20, 2011",0
"Nov 21, 2011",0
"Nov 22, 2011",0
"Nov 23, 2011",0
"Nov 24, 2011",0
"Nov 25, 2011",0
"Nov 26, 2011",0
"Nov 27, 2011",92
"Nov 28, 2011",36
"Nov 29, 2011",0
"Nov 30, 2011",0
"Dec 1, 2011",37
"Dec 2, 2011",0
"Dec 3, 2011",46
"Dec 4, 2011",45
"Dec 5, 2011",0
"Dec 6, 2011",71
"Dec 7, 2011",0
"Dec 8, 2011",0
"Dec 9, 2011",38
"Dec 10, 2011",0
"Dec 11, 2011",0
"Dec 12, 2011",0
"Dec 13, 2011",36
"Dec 14, 2011",37
"Dec 15, 2011",0
"Dec 16, 2011",0
"Dec 17, 2011",0
"Dec 18, 2011",0
"Dec 19, 2011",0
"Dec 20, 2011",38
"Dec 21, 2011",0
"Dec 22, 2011",40
"Dec 23, 2011",0
"Dec 24, 2011",0
"Dec 25, 2011",57
"Dec 26, 2011",0
"Dec 27, 2011",39
"Dec 28, 2011",78
"Dec 29, 2011",0
"Dec 30, 2011",41
"Dec 31, 2011",0
"Jan 1, 2012",51
"Jan 2, 2012",0
"Jan 3, 2012",0
"Jan 4, 2012",36
"Jan 5, 2012",37
"Jan 6, 2012",0
"Jan 7, 2012",44
"Jan 8, 2012",0
"Jan 9, 2012",0
"Jan 10, 2012",36
"Jan 11, 2012",0
"Jan 12, 2012",0
"Jan 13, 2012",0
"Jan 14, 2012",0
"Jan 15, 2012",0
"Jan 16, 2012",0
"Jan 17, 2012",35
"Jan 18, 2012",0
"Jan 19, 2012",0
"Jan 20, 2012",0
"Jan 21, 2012",0
"Jan 22, 2012",0
"Jan 23, 2012",34
"Jan 24, 2012",0
"Jan 25, 2012",0
"Jan 26, 2012",34
"Jan 27, 2012",0
"Jan 28, 2012",0
"Jan 29, 2012",0
"Jan 30, 2012",0
"Jan 31, 2012",0
"Feb 1, 2012",0
"Feb 2, 2012",0
"Feb 3, 2012",0
"Feb 4, 2012",0
"Feb 5, 2012",0
"Feb 6, 2012",35
"Feb 7, 2012",34
