Date,GT_SearchIndex
"Oct 22, 2010",26
"Oct 23, 2010",19
"Oct 24, 2010",22
"Oct 25, 2010",24
"Oct 26, 2010",23
"Oct 27, 2010",35
"Oct 28, 2010",33
"Oct 29, 2010",26
"Oct 30, 2010",19
"Oct 31, 2010",20
"Nov 1, 2010",33
"Nov 2, 2010",21
"Nov 3, 2010",20
"Nov 4, 2010",18
"Nov 5, 2010",31
"Nov 6, 2010",22
"Nov 7, 2010",47
"Nov 8, 2010",37
"Nov 9, 2010",31
"Nov 10, 2010",40
"Nov 11, 2010",36
"Nov 12, 2010",14
"Nov 13, 2010",15
"Nov 14, 2010",19
"Nov 15, 2010",24
"Nov 16, 2010",31
"Nov 17, 2010",34
"Nov 18, 2010",29
"Nov 19, 2010",25
"Nov 20, 2010",29
"Nov 21, 2010",18
"Nov 22, 2010",13
"Nov 23, 2010",8
"Nov 24, 2010",20
"Nov 25, 2010",17
"Nov 26, 2010",24
"Nov 27, 2010",11
"Nov 28, 2010",22
"Nov 29, 2010",28
"Nov 30, 2010",35
"Dec 1, 2010",26
"Dec 2, 2010",20
"Dec 3, 2010",24
"Dec 4, 2010",16
"Dec 5, 2010",10
"Dec 6, 2010",83
"Dec 7, 2010",100
"Dec 8, 2010",37
"Dec 9, 2010",47
"Dec 10, 2010",33
"Dec 11, 2010",32
"Dec 12, 2010",39
"Dec 13, 2010",26
"Dec 14, 2010",43
"Dec 15, 2010",26
"Dec 16, 2010",27
"Dec 17, 2010",34
"Dec 18, 2010",22
"Dec 19, 2010",42
"Dec 20, 2010",31
"Dec 21, 2010",25
"Dec 22, 2010",26
"Dec 23, 2010",29
"Dec 24, 2010",20
"Dec 25, 2010",28
"Dec 26, 2010",20
"Dec 27, 2010",19
"Dec 28, 2010",27
"Dec 29, 2010",36
"Dec 30, 2010",12
"Dec 31, 2010",16
"Jan 1, 2011",34
"Jan 2, 2011",36
"Jan 3, 2011",26
"Jan 4, 2011",20
"Jan 5, 2011",27
"Jan 6, 2011",30
"Jan 7, 2011",14
"Jan 8, 2011",26
"Jan 9, 2011",20
"Jan 10, 2011",31
"Jan 11, 2011",29
"Jan 12, 2011",10
"Jan 13, 2011",31
"Jan 14, 2011",29
"Jan 15, 2011",34
"Jan 16, 2011",12
"Jan 17, 2011",32
"Jan 18, 2011",32
"Jan 19, 2011",26
"Jan 20, 2011",31
"Jan 21, 2011",31
"Jan 22, 2011",45
"Jan 23, 2011",40
"Jan 24, 2011",26
"Jan 25, 2011",22
"Jan 26, 2011",16
"Jan 27, 2011",31
"Jan 28, 2011",28
"Jan 29, 2011",25
"Jan 30, 2011",22
"Jan 31, 2011",39
"Feb 1, 2011",18
"Feb 2, 2011",18
"Feb 3, 2011",31
"Feb 4, 2011",13
"Feb 5, 2011",21
"Feb 6, 2011",19
"Feb 7, 2011",15
"Feb 8, 2011",21
"Feb 9, 2011",13
"Feb 10, 2011",28
"Feb 11, 2011",18
"Feb 12, 2011",17
"Feb 13, 2011",26
"Feb 14, 2011",9
"Feb 15, 2011",26
"Feb 16, 2011",32
"Feb 17, 2011",30
"Feb 18, 2011",25
"Feb 19, 2011",31
"Feb 20, 2011",21
"Feb 21, 2011",22
"Feb 22, 2011",28
"Feb 23, 2011",19
"Feb 24, 2011",21
"Feb 25, 2011",17
"Feb 26, 2011",41
"Feb 27, 2011",25
"Feb 28, 2011",31
"Mar 1, 2011",29
"Mar 2, 2011",29
"Mar 3, 2011",35
"Mar 4, 2011",16
"Mar 5, 2011",16
"Mar 6, 2011",24
"Mar 7, 2011",30
"Mar 8, 2011",15
"Mar 9, 2011",34
"Mar 10, 2011",17
"Mar 11, 2011",30
"Mar 12, 2011",9
"Mar 13, 2011",18
"Mar 14, 2011",22
"Mar 15, 2011",13
