Date,GT_SearchIndex
"Jul 27 – Aug 2, 2014",72
"Aug 3 – 9, 2014",92
"Aug 10 – 16, 2014",80
"Aug 17 – 23, 2014",52
"Aug 24 – 30, 2014",37
"Aug 31 – Sep 6, 2014",46
"Sep 7 – 13, 2014",40
"Sep 14 – 20, 2014",44
"Sep 21 – 27, 2014",40
"Sep 28 – Oct 4, 2014",13
"Oct 5 – 11, 2014",13
"Oct 12 – 18, 2014",13
"Oct 19 – 25, 2014",22
"Oct 26 – Nov 1, 2014",18
"Nov 2 – 8, 2014",18
"Nov 9 – 15, 2014",39
"Nov 16 – 22, 2014",31
"Nov 23 – 29, 2014",47
"Nov 30 – Dec 6, 2014",13
"Dec 7 – 13, 2014",26
"Dec 14 – 20, 2014",46
"Dec 21 – 27, 2014",100
"Dec 28, 2014 – Jan 3, 2015",25
"Jan 4 – 10, 2015",13
"Jan 11 – 17, 2015",48
"Jan 18 – 24, 2015",22
"Jan 25 – 31, 2015",21
"Feb 1 – 7, 2015",8
"Feb 8 – 14, 2015",0
"Feb 15 – 21, 2015",22
"Feb 22 – 28, 2015",58
"Mar 1 – 7, 2015",8
"Mar 8 – 14, 2015",17
"Mar 15 – 21, 2015",44
"Mar 22 – 28, 2015",43
"Mar 29 – Apr 4, 2015",14
"Apr 5 – 11, 2015",31
"Apr 12 – 18, 2015",18
"Apr 19 – 25, 2015",18
"Apr 26 – May 2, 2015",13
"May 3 – 9, 2015",9
"May 10 – 16, 2015",9
"May 17 – 23, 2015",9
"May 24 – 30, 2015",24
"May 31 – Jun 6, 2015",28
"Jun 7 – 13, 2015",14
"Jun 14 – 20, 2015",29
"Jun 21 – 27, 2015",38
"Jun 28 – Jul 4, 2015",15
"Jul 5 – 11, 2015",24
"Jul 12 – 18, 2015",19
"Jul 19 – 25, 2015",10
"Jul 26 – Aug 1, 2015",24
"Aug 2 – 8, 2015",9
"Aug 9 – 15, 2015",9
"Aug 16 – 22, 2015",18
"Aug 23 – 29, 2015",14
"Aug 30 – Sep 5, 2015",14
"Sep 6 – 12, 2015",14
"Sep 13 – 19, 2015",9
"Sep 20 – 26, 2015",22
"Sep 27 – Oct 3, 2015",17
"Oct 4 – 10, 2015",9
"Oct 11 – 17, 2015",9
"Oct 18 – 24, 2015",21
"Oct 25 – 31, 2015",9
"Nov 1 – 7, 2015",9
"Nov 8 – 14, 2015",17
"Nov 15 – 21, 2015",8
"Nov 22 – 28, 2015",18
"Nov 29 – Dec 5, 2015",8
"Dec 6 – 12, 2015",12
"Dec 13 – 19, 2015",9
"Dec 20 – 26, 2015",15
"Dec 27, 2015 – Jan 2, 2016",14
"Jan 3 – 9, 2016",0
"Jan 10 – 16, 2016",0
"Jan 17 – 23, 2016",7
"Jan 24 – 30, 2016",7
"Jan 31 – Feb 6, 2016",21
"Feb 7 – 13, 2016",14
"Feb 14 – 20, 2016",7
"Feb 21 – 27, 2016",14
"Feb 28 – Mar 5, 2016",7
"Mar 6 – 12, 2016",14
"Mar 13 – 19, 2016",11
"Mar 20 – 26, 2016",7
"Mar 27 – Apr 2, 2016",7
"Apr 3 – 9, 2016",7
"Apr 10 – 16, 2016",0
"Apr 17 – 23, 2016",7
"Apr 24 – 30, 2016",0
"May 1 – 7, 2016",14
"May 8 – 14, 2016",11
