Date,GT_SearchIndex
"Nov 16, 2012",0
"Nov 17, 2012",0
"Nov 18, 2012",0
"Nov 19, 2012",0
"Nov 20, 2012",0
"Nov 21, 2012",0
"Nov 22, 2012",57
"Nov 23, 2012",0
"Nov 24, 2012",55
"Nov 25, 2012",0
"Nov 26, 2012",0
"Nov 27, 2012",85
"Nov 28, 2012",43
"Nov 29, 2012",0
"Nov 30, 2012",67
"Dec 1, 2012",53
"Dec 2, 2012",0
"Dec 3, 2012",0
"Dec 4, 2012",0
"Dec 5, 2012",0
"Dec 6, 2012",0
"Dec 7, 2012",90
"Dec 8, 2012",53
"Dec 9, 2012",52
"Dec 10, 2012",42
"Dec 11, 2012",0
"Dec 12, 2012",43
"Dec 13, 2012",0
"Dec 14, 2012",0
"Dec 15, 2012",0
"Dec 16, 2012",0
"Dec 17, 2012",0
"Dec 18, 2012",44
"Dec 19, 2012",0
"Dec 20, 2012",46
"Dec 21, 2012",0
"Dec 22, 2012",59
"Dec 23, 2012",0
"Dec 24, 2012",0
"Dec 25, 2012",64
"Dec 26, 2012",51
"Dec 27, 2012",0
"Dec 28, 2012",0
"Dec 29, 2012",0
"Dec 30, 2012",0
"Dec 31, 2012",0
"Jan 1, 2013",0
"Jan 2, 2013",44
"Jan 3, 2013",44
"Jan 4, 2013",0
"Jan 5, 2013",0
"Jan 6, 2013",51
"Jan 7, 2013",0
"Jan 8, 2013",0
"Jan 9, 2013",43
"Jan 10, 2013",43
"Jan 11, 2013",0
"Jan 12, 2013",0
"Jan 13, 2013",0
"Jan 14, 2013",42
"Jan 15, 2013",0
"Jan 16, 2013",42
"Jan 17, 2013",0
"Jan 18, 2013",0
"Jan 19, 2013",78
"Jan 20, 2013",0
"Jan 21, 2013",0
"Jan 22, 2013",0
"Jan 23, 2013",0
"Jan 24, 2013",42
"Jan 25, 2013",0
"Jan 26, 2013",51
"Jan 27, 2013",0
"Jan 28, 2013",0
"Jan 29, 2013",41
"Jan 30, 2013",0
"Jan 31, 2013",0
"Feb 1, 2013",0
"Feb 2, 2013",0
"Feb 3, 2013",0
"Feb 4, 2013",42
"Feb 5, 2013",0
"Feb 6, 2013",0
"Feb 7, 2013",41
"Feb 8, 2013",43
"Feb 9, 2013",100
"Feb 10, 2013",51
"Feb 11, 2013",0
"Feb 12, 2013",0
"Feb 13, 2013",61
"Feb 14, 2013",0
"Feb 15, 2013",0
"Feb 16, 2013",0
"Feb 17, 2013",0
"Feb 18, 2013",0
"Feb 19, 2013",0
