Date,GT_SearchIndex
"Mar 29, 2013",0
"Mar 30, 2013",0
"Mar 31, 2013",0
"Apr 1, 2013",0
"Apr 2, 2013",25
"Apr 3, 2013",0
"Apr 4, 2013",0
"Apr 5, 2013",0
"Apr 6, 2013",0
"Apr 7, 2013",0
"Apr 8, 2013",0
"Apr 9, 2013",0
"Apr 10, 2013",0
"Apr 11, 2013",0
"Apr 12, 2013",0
"Apr 13, 2013",63
"Apr 14, 2013",0
"Apr 15, 2013",24
"Apr 16, 2013",0
"Apr 17, 2013",0
"Apr 18, 2013",25
"Apr 19, 2013",0
"Apr 20, 2013",0
"Apr 21, 2013",0
"Apr 22, 2013",25
"Apr 23, 2013",0
"Apr 24, 2013",75
"Apr 25, 2013",0
"Apr 26, 2013",0
"Apr 27, 2013",0
"Apr 28, 2013",0
"Apr 29, 2013",0
"Apr 30, 2013",25
"May 1, 2013",25
"May 2, 2013",0
"May 3, 2013",0
"May 4, 2013",0
"May 5, 2013",32
"May 6, 2013",0
"May 7, 2013",0
"May 8, 2013",0
"May 9, 2013",0
"May 10, 2013",0
"May 11, 2013",0
"May 12, 2013",100
"May 13, 2013",26
"May 14, 2013",51
"May 15, 2013",0
"May 16, 2013",26
"May 17, 2013",0
"May 18, 2013",0
"May 19, 2013",31
"May 20, 2013",0
"May 21, 2013",0
"May 22, 2013",0
"May 23, 2013",0
"May 24, 2013",0
"May 25, 2013",33
"May 26, 2013",0
"May 27, 2013",31
"May 28, 2013",25
"May 29, 2013",25
"May 30, 2013",0
"May 31, 2013",0
"Jun 1, 2013",0
"Jun 2, 2013",0
"Jun 3, 2013",0
"Jun 4, 2013",38
"Jun 5, 2013",26
"Jun 6, 2013",0
"Jun 7, 2013",0
"Jun 8, 2013",0
"Jun 9, 2013",0
"Jun 10, 2013",26
"Jun 11, 2013",0
"Jun 12, 2013",0
"Jun 13, 2013",0
"Jun 14, 2013",0
"Jun 15, 2013",33
"Jun 16, 2013",34
"Jun 17, 2013",26
"Jun 18, 2013",77
"Jun 19, 2013",26
"Jun 20, 2013",53
"Jun 21, 2013",0
"Jun 22, 2013",33
"Jun 23, 2013",0
"Jun 24, 2013",0
"Jun 25, 2013",26
