Date,GT_SearchIndex
"Oct 23, 2015",0
"Oct 24, 2015",52
"Oct 25, 2015",0
"Oct 26, 2015",0
"Oct 27, 2015",0
"Oct 28, 2015",0
"Oct 29, 2015",0
"Oct 30, 2015",0
"Oct 31, 2015",0
"Nov 1, 2015",0
"Nov 2, 2015",0
"Nov 3, 2015",39
"Nov 4, 2015",0
"Nov 5, 2015",0
"Nov 6, 2015",41
"Nov 7, 2015",0
"Nov 8, 2015",0
"Nov 9, 2015",39
"Nov 10, 2015",39
"Nov 11, 2015",0
"Nov 12, 2015",40
"Nov 13, 2015",0
"Nov 14, 2015",100
"Nov 15, 2015",0
"Nov 16, 2015",0
"Nov 17, 2015",0
"Nov 18, 2015",0
"Nov 19, 2015",39
"Nov 20, 2015",0
"Nov 21, 2015",0
"Nov 22, 2015",50
"Nov 23, 2015",40
"Nov 24, 2015",0
"Nov 25, 2015",0
"Nov 26, 2015",52
"Nov 27, 2015",48
"Nov 28, 2015",0
"Nov 29, 2015",49
"Nov 30, 2015",74
"Dec 1, 2015",0
"Dec 2, 2015",38
"Dec 3, 2015",0
"Dec 4, 2015",0
"Dec 5, 2015",0
"Dec 6, 2015",0
"Dec 7, 2015",0
"Dec 8, 2015",0
"Dec 9, 2015",38
"Dec 10, 2015",39
"Dec 11, 2015",0
"Dec 12, 2015",0
"Dec 13, 2015",0
"Dec 14, 2015",38
"Dec 15, 2015",0
"Dec 16, 2015",0
"Dec 17, 2015",41
"Dec 18, 2015",0
"Dec 19, 2015",54
"Dec 20, 2015",54
"Dec 21, 2015",43
"Dec 22, 2015",0
"Dec 23, 2015",0
"Dec 24, 2015",0
"Dec 25, 2015",0
"Dec 26, 2015",0
"Dec 27, 2015",0
"Dec 28, 2015",0
"Dec 29, 2015",44
"Dec 30, 2015",0
"Dec 31, 2015",47
"Jan 1, 2016",0
"Jan 2, 2016",0
"Jan 3, 2016",0
"Jan 4, 2016",35
"Jan 5, 2016",0
"Jan 6, 2016",0
"Jan 7, 2016",34
"Jan 8, 2016",35
"Jan 9, 2016",0
"Jan 10, 2016",0
"Jan 11, 2016",33
"Jan 12, 2016",0
"Jan 13, 2016",0
"Jan 14, 2016",0
"Jan 15, 2016",0
"Jan 16, 2016",0
"Jan 17, 2016",39
"Jan 18, 2016",0
"Jan 19, 2016",67
"Jan 20, 2016",34
"Jan 21, 2016",0
"Jan 22, 2016",34
"Jan 23, 2016",40
"Jan 24, 2016",0
"Jan 25, 2016",0
"Jan 26, 2016",0
"Jan 27, 2016",0
"Jan 28, 2016",0
"Jan 29, 2016",35
"Jan 30, 2016",0
"Jan 31, 2016",0
"Feb 1, 2016",0
"Feb 2, 2016",0
"Feb 3, 2016",0
"Feb 4, 2016",33
"Feb 5, 2016",0
"Feb 6, 2016",0
"Feb 7, 2016",0
"Feb 8, 2016",0
"Feb 9, 2016",0
"Feb 10, 2016",0
"Feb 11, 2016",0
"Feb 12, 2016",0
"Feb 13, 2016",0
"Feb 14, 2016",0
"Feb 15, 2016",0
"Feb 16, 2016",0
"Feb 17, 2016",0
"Feb 18, 2016",0
"Feb 19, 2016",68
"Feb 20, 2016",80
"Feb 21, 2016",0
"Feb 22, 2016",0
"Feb 23, 2016",32
"Feb 24, 2016",32
"Feb 25, 2016",0
"Feb 26, 2016",0
"Feb 27, 2016",0
"Feb 28, 2016",0
"Feb 29, 2016",31
"Mar 1, 2016",0
"Mar 2, 2016",32
"Mar 3, 2016",0
"Mar 4, 2016",0
"Mar 5, 2016",0
"Mar 6, 2016",39
"Mar 7, 2016",0
"Mar 8, 2016",0
